ID,formula,Space_Group,Space_Group_No,ave:atomic_number,ave:en_pauling,ave:first_ion_en,ave:mendeleev_number,ave:num_unfilled,ave:num_valance,ave:num_d_unfilled,ave:num_d_valence,ave:num_f_unfilled,ave:num_f_valence,ave:num_p_unfilled,ave:num_p_valence,ave:num_s_unfilled,ave:num_s_valence,ave:period,sum:atomic_number,sum:en_pauling,sum:first_ion_en,sum:mendeleev_number,sum:num_unfilled,sum:num_valance,sum:num_d_unfilled,sum:num_d_valence,sum:num_f_unfilled,sum:num_f_valence,sum:num_p_unfilled,sum:num_p_valence,sum:num_s_unfilled,sum:num_s_valence,sum:period,var:atomic_number,var:en_pauling,var:first_ion_en,var:mendeleev_number,var:num_unfilled,var:num_valance,var:num_d_unfilled,var:num_d_valence,var:num_f_unfilled,var:num_f_valence,var:num_p_unfilled,var:num_p_valence,var:num_s_unfilled,var:num_s_valence,var:period,max:atomic_number,max:en_pauling,max:first_ion_en,max:mendeleev_number,max:num_unfilled,max:num_valance,max:num_d_unfilled,max:num_d_valence,max:num_f_unfilled,max:num_f_valence,max:num_p_unfilled,max:num_p_valence,max:num_s_unfilled,max:num_s_valence,max:period,min:atomic_number,min:en_pauling,min:first_ion_en,min:mendeleev_number,min:num_unfilled,min:num_valance,min:num_d_unfilled,min:num_d_valence,min:num_f_unfilled,min:num_f_valence,min:num_p_unfilled,min:num_p_valence,min:num_s_unfilled,min:num_s_valence,min:period,Density(g/cm^3),Volume(A^3/atoms),Band_gap,Flag
mp-13067,Tm2O3,P-3m1,164,32.4,2.564,10.644554,69.0,1.6,9.6,0.0,0.0,0.4,5.2,1.2,2.4,0.0,2.0,3.6000000000000005,162.0,12.82,53.22277,345.0,8.0,48.0,0.0,0.0,2.0,26.0,6.0,12.0,0.0,10.0,18.0,893.04,1.151064,13.262517693024,1536.0,0.24,19.44,0.0,0.0,0.24,40.56,0.96,3.84,0.0,0.0,3.84,69.0,3.44,13.61805,101.0,2.0,15.0,0.0,0.0,1.0,13.0,2.0,4.0,0.0,2.0,6.0,8.0,1.25,6.18431,21.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.79040709410051,13.08927383403693,4.1535,False
mp-570572,C3N4,R3m,160,6.571428571428571,2.83,13.131042857142855,97.85714285714286,3.4285714285714284,4.571428571428571,0.0,0.0,0.0,0.0,3.4285714285714284,2.571428571428571,0.0,2.0,2.0,46.0,19.81,91.9173,685.0,24.0,32.0,0.0,0.0,0.0,0.0,24.0,18.0,0.0,14.0,14.0,0.2448979591836734,0.0588,2.6247591281632645,6.122448979591836,0.2448979591836734,0.2448979591836734,0.0,0.0,0.0,0.0,0.2448979591836734,0.2448979591836734,0.0,0.0,0.0,7.0,3.04,14.5341,100.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,2.0,6.0,2.55,11.2603,95.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,2.160675758678166,10.107115746030848,1.4129999999999998,False
mp-998986,Ti3Si1,Fm-3m,225,20.0,1.63,7.159009999999999,59.5,7.0,4.0,6.0,1.5,0.0,0.0,1.0,0.5,0.0,2.0,3.75,80.0,6.52,28.63604,238.0,28.0,16.0,24.0,6.0,0.0,0.0,4.0,2.0,0.0,8.0,15.0,12.0,0.0242999999999999,0.3284645763000011,216.75,3.0,0.0,12.0,0.75,0.0,0.0,3.0,0.75,0.0,0.0,0.1875,22.0,1.9,8.15168,85.0,8.0,4.0,8.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,4.0,14.0,1.54,6.828119999999998,51.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.585219362997103,15.544084038733535,0.0,False
mp-22895,Cu1I1,F-43m,216,41.0,2.28,9.08882,84.5,1.0,14.0,0.0,10.0,0.0,0.0,0.5,2.5,0.5,1.5,4.5,82.0,4.5600000000000005,18.17764,169.0,2.0,28.0,0.0,20.0,0.0,0.0,1.0,5.0,1.0,3.0,9.0,144.0,0.1444,1.8562427535999968,156.25,0.0,9.0,0.0,0.0,0.0,0.0,0.25,6.25,0.25,0.25,0.25,53.0,2.66,10.45126,97.0,1.0,17.0,0.0,10.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,29.0,1.9,7.726380000000002,72.0,1.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.753892405649441,27.48143546938953,1.1762999999999997,False
mp-556978,Na8S4,Pnma,62,12.666666666666666,1.48,6.879387333333334,38.66666666666666,1.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,152.0,17.76,82.552648,464.0,16.0,32.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,16.0,36.0,5.555555555555555,0.605,6.05736707385689,1530.8888888888887,0.2222222222222222,5.555555555555555,0.0,0.0,0.0,0.0,0.888888888888889,3.555555555555556,0.2222222222222222,0.2222222222222222,0.0,16.0,2.58,10.36001,94.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,3.0,11.0,0.93,5.139076,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.990106406375124,21.70671290045952,2.1161000000000003,True
mp-864675,Yb6N4,R-3c,167,44.8,2.0794115912679065,9.566136,50.2,1.2000000000000002,11.6,0.0,0.0,0.0,8.4,1.2000000000000002,1.2000000000000002,0.0,2.0,4.4,448.0,20.794115912679064,95.66136,502.0,12.0,116.0,0.0,0.0,0.0,84.0,12.0,12.0,0.0,20.0,44.0,952.56,0.6151533939936371,16.453777536864003,1653.36,2.16,29.04,0.0,0.0,0.0,47.04,2.16,2.16,0.0,0.0,3.84,70.0,3.04,14.5341,100.0,3.0,16.0,0.0,0.0,0.0,14.0,3.0,3.0,0.0,2.0,6.0,7.0,1.439019318779844,6.25416,17.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.300574309690957,17.64049960761737,0.4892000000000001,False
mp-23228,P4Cl20,P4/n,85,16.666666666666668,2.998333333333334,12.55414,97.5,1.3333333333333337,6.666666666666667,0.0,0.0,0.0,0.0,1.3333333333333337,4.666666666666667,0.0,2.0,3.0,400.0,71.96000000000001,301.29936,2340.0,32.0,160.0,0.0,0.0,0.0,0.0,32.0,112.0,0.0,48.0,72.0,0.5555555555555556,0.1306805555555556,0.8548699005000002,11.25,0.5555555555555556,0.5555555555555555,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555555,0.0,0.0,0.0,17.0,3.16,12.96763,99.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,3.0,15.0,2.19,10.48669,90.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,1.914661179270316,30.100068811583057,1.7945,False
mp-556095,Dy6S8,I-43d,220,37.42857142857143,1.9971428571428569,8.465248571428571,63.99999999999999,2.8571428571428568,8.571428571428571,0.0,0.0,1.7142857142857142,4.285714285714286,1.1428571428571428,2.2857142857142856,0.0,2.0,4.285714285714286,524.0,27.96,118.51348000000002,896.0,40.0,120.0,0.0,0.0,24.0,60.0,16.0,32.0,0.0,28.0,60.0,612.2448979591836,0.4529632653061224,4.786827828269389,1200.0,0.979591836734694,8.816326530612244,0.0,0.0,3.918367346938775,24.489795918367346,0.979591836734694,3.918367346938776,0.0,0.0,2.204081632653061,66.0,2.58,10.36001,94.0,4.0,12.0,0.0,0.0,4.0,10.0,2.0,4.0,0.0,2.0,6.0,16.0,1.22,5.9389,24.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.137457366625662,20.465341870316387,0.0,False
mp-2490,Ga1P1,F-43m,216,23.0,2.0,8.2429955,85.5,4.0,9.0,0.0,5.0,0.0,0.0,4.0,2.0,0.0,2.0,3.5,46.0,4.0,16.485991,171.0,8.0,18.0,0.0,10.0,0.0,0.0,8.0,4.0,0.0,4.0,7.0,64.0,0.0360999999999999,5.034165009330248,20.25,1.0,16.0,0.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,31.0,2.19,10.48669,90.0,5.0,13.0,0.0,10.0,0.0,0.0,5.0,3.0,0.0,2.0,4.0,15.0,1.81,5.999301,81.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,4.006314014532294,20.86842251688088,1.6843000000000004,False
mp-32777,W6O18,P6_3/mcm,193,24.5,3.005,12.179545,89.5,3.0,9.5,1.5,1.0,0.0,3.5,1.5,3.0,0.0,2.0,3.0,588.0,72.12,292.30908,2148.0,72.0,228.0,36.0,24.0,0.0,84.0,36.0,72.0,0.0,48.0,72.0,816.75,0.5676749999999999,6.207889905075001,396.75,3.0,36.75,6.75,3.0,0.0,36.75,0.75,3.0,0.0,0.0,3.0,74.0,3.44,13.61805,101.0,6.0,20.0,6.0,4.0,0.0,14.0,2.0,4.0,0.0,2.0,6.0,8.0,1.7,7.86403,55.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.130679084404521,15.69876611261317,1.2338,False
mp-1212517,Hf8Br32,Pa-3,205,42.4,2.628,10.816054,88.4,2.4000000000000004,17.200000000000003,1.6,8.4,0.0,2.8000000000000003,0.8,4.0,0.0,2.0,4.4,1696.0,105.12,432.64216,3536.0,96.0,688.0,64.0,336.0,0.0,112.0,32.0,160.0,0.0,80.0,176.0,219.04,0.4408959999999999,3.9819883220640033,368.64,7.84,0.16,10.240000000000002,10.240000000000002,0.0,31.36,0.16,4.0,0.0,0.0,0.64,72.0,2.96,11.8138,98.0,8.0,18.0,8.0,10.0,0.0,14.0,1.0,5.0,0.0,2.0,6.0,35.0,1.3,6.825069999999998,50.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.367982977566714,49.1169033701849,4.2937,False
mp-21255,Fe4Ge4,P2_13,198,29.0,1.92,7.900915000000001,72.5,4.0,11.0,2.0,8.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,232.0,15.36,63.20732000000001,580.0,32.0,88.0,16.0,64.0,0.0,0.0,16.0,8.0,0.0,16.0,32.0,9.0,0.0080999999999999,2.2052249999978982e-06,132.25,0.0,9.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,32.0,2.01,7.9024,84.0,4.0,14.0,4.0,10.0,0.0,0.0,4.0,2.0,0.0,2.0,4.0,26.0,1.83,7.8994300000000015,61.0,4.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.376045530659681,12.735983895451536,0.0988999999999995,False
mp-1018888,Pd2Cl4,P2/m,10,26.666666666666664,2.84,11.424053333333331,89.0,0.6666666666666666,7.999999999999999,0.0,3.333333333333333,0.0,0.0,0.6666666666666666,3.333333333333333,0.0,1.3333333333333333,3.6666666666666665,160.0,17.04,68.54432,534.0,4.0,48.0,0.0,20.0,0.0,0.0,4.0,20.0,0.0,8.0,22.0,186.88888888888889,0.2047999999999999,4.765257851755555,200.0,0.2222222222222222,2.0,0.0,22.22222222222222,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,0.8888888888888888,0.8888888888888888,46.0,3.16,12.96763,99.0,1.0,10.0,0.0,10.0,0.0,0.0,1.0,5.0,0.0,2.0,5.0,17.0,2.2,8.3369,69.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.3228003236394064,29.539015473289925,1.0151,False
mp-1080309,Ce4Se8,P6_3mc,186,42.0,2.0733333333333333,8.347826666666666,72.66666666666667,8.666666666666666,12.0,3.0,6.999999999999999,4.333333333333333,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,2.0,4.666666666666666,504.0,24.88,100.17392,872.0,104.0,144.0,36.0,84.0,52.0,4.0,16.0,32.0,0.0,24.0,56.0,128.0,0.454422222222222,3.945596314688888,826.8888888888888,88.88888888888889,32.0,18.0,18.0,37.55555555555556,0.2222222222222222,0.8888888888888888,3.555555555555556,0.0,0.0,0.8888888888888888,58.0,2.55,9.75239,93.0,22.0,16.0,9.0,10.0,13.0,1.0,2.0,4.0,0.0,2.0,6.0,34.0,1.12,5.5387,32.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.091461592127182,32.40067789954142,0.1417999999999999,False
mp-23231,Ag1Br1,Fm-3m,225,41.0,2.445,9.695015,84.5,1.0,14.0,0.0,10.0,0.0,0.0,0.5,2.5,0.5,1.5,4.5,82.0,4.89,19.390030000000003,169.0,2.0,28.0,0.0,20.0,0.0,0.0,1.0,5.0,1.0,3.0,9.0,36.0,0.265225,4.4892498762249975,182.25,0.0,9.0,0.0,0.0,0.0,0.0,0.25,6.25,0.25,0.25,0.25,47.0,2.96,11.8138,98.0,1.0,17.0,0.0,10.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,35.0,1.93,7.576230000000002,71.0,1.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.224582901346875,25.04610177606925,0.7946,False
mp-1084828,La6Al2,P6_3/mmc,194,46.0,1.2275,5.679117,44.75,8.0,3.0,6.75,0.75,0.0,0.0,1.25,0.25,0.0,2.0,5.25,368.0,9.82,45.432936,358.0,64.0,24.0,54.0,6.0,0.0,0.0,10.0,2.0,0.0,16.0,42.0,363.0,0.04876875,0.031344945267,414.1875,3.0,0.0,15.1875,0.1875,0.0,0.0,4.6875,0.1875,0.0,0.0,1.6875,57.0,1.61,5.985768,80.0,9.0,3.0,9.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,6.0,13.0,1.1,5.5769,33.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.900819389809003,31.21506221208148,0.0,False
mp-1201727,Ti16O32,Pnma,62,12.666666666666666,2.806666666666666,11.35474,84.33333333333333,4.0,5.333333333333333,2.6666666666666665,0.6666666666666666,0.0,0.0,1.3333333333333333,2.6666666666666665,0.0,2.0,2.6666666666666665,608.0,134.72,545.02752,4048.0,192.0,256.0,128.0,32.0,0.0,0.0,64.0,128.0,0.0,96.0,128.0,43.55555555555556,0.8022222222222222,10.245144312200006,555.5555555555555,8.0,0.8888888888888888,14.222222222222223,0.888888888888889,0.0,0.0,0.8888888888888888,3.555555555555556,0.0,0.0,0.8888888888888888,22.0,3.44,13.61805,101.0,8.0,6.0,8.0,2.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,8.0,1.54,6.828119999999998,51.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.716099205302908,11.896011889385862,2.4487999999999994,True
mp-2064,Rb1F1,Pm-3m,221,23.0,2.4,10.799964,55.5,1.0,4.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,1.5,3.5,46.0,4.8,21.599928,111.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,7.0,196.0,2.4964000000000004,43.86195668289599,2162.25,0.0,9.0,0.0,0.0,0.0,0.0,0.25,6.25,0.25,0.25,2.25,37.0,3.98,17.4228,102.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,9.0,0.82,4.177128,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.206235403562466,20.62060190521596,6.2488,False
mp-571627,Ca4Cl8,Pnma,62,18.0,2.44,10.682806666666666,71.33333333333333,0.6666666666666666,5.333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,3.333333333333333,0.0,2.0,3.333333333333333,216.0,29.28,128.19368,856.0,8.0,64.0,0.0,0.0,0.0,0.0,8.0,40.0,0.0,24.0,40.0,2.0,1.0368000000000002,10.440835329088888,1530.8888888888887,0.2222222222222222,5.555555555555555,0.0,0.0,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,0.0,0.2222222222222222,20.0,3.16,12.96763,99.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,4.0,17.0,1.0,6.11316,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.6242117043870687,37.82209492144199,5.3558,False
mp-1079207,Ti3O6,P-62m,189,12.666666666666666,2.806666666666666,11.35474,84.33333333333333,4.0,5.333333333333333,2.6666666666666665,0.6666666666666666,0.0,0.0,1.3333333333333333,2.6666666666666665,0.0,2.0,2.6666666666666665,114.0,25.26,102.19266,759.0,36.0,48.0,24.0,6.0,0.0,0.0,12.0,24.0,0.0,18.0,24.0,43.55555555555556,0.8022222222222222,10.245144312200006,555.5555555555555,8.0,0.8888888888888888,14.222222222222223,0.888888888888889,0.0,0.0,0.8888888888888888,3.555555555555556,0.0,0.0,0.8888888888888888,22.0,3.44,13.61805,101.0,8.0,6.0,8.0,2.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,8.0,1.54,6.828119999999998,51.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.161167512722676,8.565263619025673,0.8879999999999999,False
mp-583712,Si18N24,P6_3/m,176,10.0,2.551428571428571,11.798777142857142,93.57142857142856,3.4285714285714284,4.571428571428571,0.0,0.0,0.0,0.0,3.4285714285714284,2.571428571428571,0.0,2.0,2.4285714285714284,420.0,107.16,495.54864,3930.0,144.0,192.0,0.0,0.0,0.0,0.0,144.0,108.0,0.0,84.0,102.0,12.0,0.318269387755102,9.97598817707755,55.10204081632653,0.2448979591836734,0.2448979591836734,0.0,0.0,0.0,0.0,0.2448979591836734,0.2448979591836734,0.0,0.0,0.2448979591836734,14.0,3.04,14.5341,100.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,3.0,7.0,1.9,8.15168,85.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.2712174997252046,26.17804248873035,2.5253,True
mp-1188078,Tb1Mg149,P-6m2,187,12.353333333333332,1.309937376324416,7.634352100000001,72.68666666666667,0.0333333333333333,2.06,0.0,0.0,0.0333333333333333,0.06,0.0,0.0,0.0,2.0,3.02,1853.0,196.4906064486624,1145.152815,10903.0,5.0,309.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,300.0,453.0,18.60182222222222,5.843369868021493e-07,0.02103929354909,14.628488888888889,0.1655555555555555,0.5364,0.0,0.0,0.1655555555555555,0.5364,0.0,0.0,0.0,0.0,0.0596,65.0,1.31,7.646235000000001,73.0,5.0,11.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,2.0,6.0,12.0,1.3006064486624138,5.8638,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.814239277564012,23.06734556285609,0.2530999999999999,False
mp-504902,Si20Br40,P2_1/c,14,28.0,2.6066666666666665,10.593093333333334,93.66666666666666,2.0,12.666666666666666,0.0,6.666666666666666,0.0,0.0,2.0,4.0,0.0,2.0,3.6666666666666665,1680.0,156.4,635.5856,5620.0,120.0,760.0,0.0,400.0,0.0,0.0,120.0,240.0,0.0,120.0,220.0,98.0,0.2496888888888889,2.9802495320888887,37.55555555555556,2.0,37.55555555555555,0.0,22.22222222222222,0.0,0.0,2.0,2.0,0.0,0.0,0.2222222222222222,35.0,2.96,11.8138,98.0,4.0,17.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,4.0,14.0,1.9,8.15168,85.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,2.5230788456101,41.22007491667876,2.6702,True
mp-1206633,Co1Cl6,Cmmm,65,18.428571428571427,2.9771428571428573,12.24097,94.0,1.2857142857142856,7.285714285714286,0.4285714285714285,1.0,0.0,0.0,0.8571428571428571,4.285714285714286,0.0,2.0,3.1428571428571423,129.0,20.84,85.68679,658.0,9.0,51.0,3.0,7.0,0.0,0.0,6.0,30.0,0.0,14.0,22.0,12.244897959183673,0.2006204081632653,3.168208533599997,150.0,0.4897959183673469,0.4897959183673469,1.1020408163265307,5.999999999999999,0.0,0.0,0.1224489795918367,3.061224489795918,0.0,0.0,0.1224489795918367,27.0,3.16,12.96763,99.0,3.0,9.0,3.0,7.0,0.0,0.0,1.0,5.0,0.0,2.0,4.0,17.0,1.88,7.881010000000002,64.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.1607525783731484,400.8710834209395,0.2615999999999996,False
mp-775906,Y16O24,Pbca,61,20.4,2.552,10.65775,70.6,4.8,4.8,3.6,0.4,0.0,0.0,1.2,2.4,0.0,2.0,3.2,816.0,102.08,426.31000000000006,2824.0,192.0,192.0,144.0,16.0,0.0,0.0,48.0,96.0,0.0,80.0,128.0,230.64,1.182816,13.145064135000002,1386.2400000000002,11.76,2.16,19.44,0.24,0.0,0.0,0.96,3.84,0.0,0.0,2.16,39.0,3.44,13.61805,101.0,9.0,6.0,9.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,8.0,1.22,6.2173,25.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.102954128918276,14.696042766683645,4.392,False
mp-1079684,N4O4,C2/c,15,7.5,3.24,14.076075,100.5,2.5,5.5,0.0,0.0,0.0,0.0,2.5,3.5,0.0,2.0,2.0,60.0,25.92,112.6086,804.0,20.0,44.0,0.0,0.0,0.0,0.0,20.0,28.0,0.0,16.0,16.0,0.25,0.0399999999999999,0.2097869006250001,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,8.0,3.44,14.5341,101.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,2.0,7.0,3.04,13.61805,100.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,1.4287072802123415,17.437547206626128,0.1716999999999999,False
mp-1185595,Lu1Mg149,P-6m2,187,12.393333333333333,1.3079333333333332,7.631432500000001,72.64666666666668,0.06,2.1,0.06,0.0066666666666666,0.0,0.0933333333333333,0.0,0.0,0.0,2.0,3.02,1859.0,196.19,1144.714875,10897.0,9.0,315.0,9.0,1.0,0.0,14.0,0.0,0.0,0.0,300.0,453.0,23.051955555555555,0.0006363955555555,0.03264798693125,18.601822222222225,0.5364,1.4900000000000002,0.5364,0.0066222222222222,0.0,1.2979555555555555,0.0,0.0,0.0,0.0,0.0596,71.0,1.31,7.646235000000001,73.0,9.0,17.0,9.0,1.0,0.0,14.0,0.0,0.0,0.0,2.0,6.0,12.0,1.0,5.42586,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.8154568284560344,23.14969374869093,0.3255000000000003,False
mp-1179690,Rh8O12,Pnma,62,22.8,2.976,11.15439,86.6,2.4000000000000004,7.199999999999999,0.8,3.2,0.0,0.0,1.2,2.4,0.4,1.6,3.2,456.0,59.52,223.0878,1732.0,48.0,144.0,16.0,64.0,0.0,0.0,24.0,48.0,8.0,32.0,64.0,328.56,0.3229440000000001,9.1044308934,311.04,0.24,2.16,0.96,15.36,0.0,0.0,0.96,3.84,0.24,0.24,2.16,45.0,3.44,13.61805,101.0,3.0,9.0,2.0,8.0,0.0,0.0,2.0,4.0,1.0,2.0,5.0,8.0,2.28,7.4589,65.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.720601927473621,10.917803974913786,0.2949000000000001,False
mp-23870,Na1H1,Fm-3m,225,6.0,1.5650000000000002,9.3687595,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,12.0,3.1300000000000003,18.737519,114.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,25.0,0.403225,17.890222510172247,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.2,13.598443,103.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.93,5.139076,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.417181214937649,14.05929366982986,4.0702,False
mp-30518,V12O22,P-1,2,13.294117647058826,2.8011764705882354,11.192687647058824,84.41176470588236,3.764705882352941,5.647058823529412,2.4705882352941178,1.0588235294117647,0.0,0.0,1.2941176470588236,2.588235294117647,0.0,2.0,2.7058823529411766,452.0,95.24,380.55138,2870.0,128.0,192.0,84.0,36.0,0.0,0.0,44.0,88.0,0.0,68.0,92.0,51.3840830449827,0.7481750865051904,10.784367995617991,504.47750865051904,5.709342560553634,0.2283737024221453,11.190311418685122,2.055363321799308,0.0,0.0,0.9134948096885812,3.653979238754325,0.0,0.0,0.9134948096885812,23.0,3.44,13.61805,101.0,7.0,6.0,7.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,8.0,1.63,6.74619,54.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.403577661327085,10.683639569264074,0.7614000000000001,False
mp-570130,Al6H18,Pnnm,58,4.0,2.0525,11.69527425,97.25,2.0,1.5,0.0,0.0,0.0,0.0,1.25,0.25,0.75,1.25,1.5,96.0,49.260000000000005,280.686582,2334.0,48.0,36.0,0.0,0.0,0.0,0.0,30.0,6.0,18.0,30.0,36.0,27.0,0.06526875,10.866153872929686,99.1875,3.0,0.75,0.0,0.0,0.0,0.0,4.6875,0.1875,0.1875,0.1875,0.75,13.0,2.2,13.598443,103.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,3.0,1.0,1.61,5.985768,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2776152336228035,9.7496235273742,3.2609,False
mp-1191789,Mg12O12,C2/c,15,10.0,2.375,10.6321425,87.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.5,240.0,57.0,255.17142,2088.0,24.0,96.0,0.0,0.0,0.0,0.0,24.0,48.0,0.0,48.0,60.0,4.0,1.1342249999999998,8.915643598556247,196.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.25,12.0,3.44,13.61805,101.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,8.0,1.31,7.646235000000001,73.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.141786909352879,15.624110518094072,3.3066,False
mp-1023940,Mo2Se4,P-3m1,164,36.66666666666666,2.42,8.865736666666667,80.66666666666666,3.333333333333333,12.666666666666666,1.6666666666666663,8.333333333333332,0.0,0.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666663,4.333333333333333,220.0,14.52,53.19442,484.0,20.0,76.0,10.0,50.0,0.0,0.0,8.0,16.0,2.0,10.0,26.0,14.22222222222222,0.0337999999999999,1.5723082670222222,304.22222222222223,3.555555555555556,22.22222222222222,5.555555555555555,5.555555555555555,0.0,0.0,0.8888888888888888,3.555555555555556,0.2222222222222222,0.2222222222222222,0.2222222222222222,42.0,2.55,9.75239,93.0,6.0,16.0,5.0,10.0,0.0,0.0,2.0,4.0,1.0,2.0,5.0,34.0,2.16,7.09243,56.0,2.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.455720145237883,40.66151479578776,1.4242,False
